date,AK_Fairbanks_11_NE,AK_Sitka_1_NE,AK_St._Paul_4_NE,AK_Utqia?vik_formerly_Barrow_4_ENE,AL_Gadsden_19_N,AL_Selma_13_WNW,AZ_Elgin_5_S,AZ_Tucson_11_W,CA_Merced_23_WSW,CA_Redding_12_WNW,CA_Stovepipe_Wells_1_SW,CO_Boulder_14_W,CO_Cortez_8_SE,CO_Dinosaur_2_E,CO_La_Junta_17_WSW,CO_Montrose_11_ENE,CO_Nunn_7_NNE,FL_Titusville_7_E,GA_Brunswick_23_S,GA_Newton_11_SW,GA_Newton_8_W,GA_Watkinsville_5_SSE,HI_Hilo_5_S,HI_Mauna_Loa_5_NNE,IA_Des_Moines_17_E,ID_Arco_17_SW,ID_Murphy_10_W,IL_Champaign_9_SW,IL_Shabbona_5_NNE,KS_Manhattan_6_SSW,KS_Oakley_19_SSW,KY_Bowling_Green_21_NNE,KY_Versailles_3_NNW,LA_Lafayette_13_SE,LA_Monroe_26_N,ME_Limestone_4_NNW,ME_Old_Town_2_W,MI_Chatham_1_SE,MN_Goodridge_12_NNW,MO_Chillicothe_22_ENE,MS_Newton_5_ENE,MT_St._Mary_1_SSW,MT_Wolf_Point_29_ENE,MT_Wolf_Point_34_NE,NC_Asheville_13_S,NC_Asheville_8_SSW,ND_Medora_7_E,NE_Harrison_20_SSE,NE_Lincoln_11_SW,NE_Lincoln_8_ENE,NE_Whitman_5_ENE,NH_Durham_2_N,NH_Durham_2_SSW,NM_Los_Alamos_13_W,NM_Socorro_20_N,NV_Baker_5_W,NV_Mercury_3_SSW,NY_Ithaca_13_E,NY_Millbrook_3_W,OK_Goodwell_2_E,OK_Stillwater_2_W,OK_Stillwater_5_WNW,ON_Egbert_1_W,OR_John_Day_35_WNW,OR_Riley_10_WSW,RI_Kingston_1_NW,RI_Kingston_1_W,SC_Blackville_3_W,SC_McClellanville_7_NE,SD_Buffalo_13_ESE,SD_Sioux_Falls_14_NNE,TN_Crossville_7_NW,TX_Edinburg_17_NNE,TX_Monahans_6_ENE,TX_Muleshoe_19_S,TX_Palestine_6_WNW,VA_Cape_Charles_5_ENE,WA_Darrington_21_NNE,WI_Necedah_5_WNW,WV_Elkins_21_ENE,WY_Lander_11_SSE,WY_Moose_1_NNE,AL_Courtland_2_WSW,AL_Cullman_3_ENE,AL_Guntersville_2_SW,AL_Valley_Head_1_SSW,PA_Avondale_2_N,AL_Fairhope_3_NE,AL_Russellville_4_SSE,AL_Scottsboro_2_NE,OR_Corvallis_10_SSW,WA_Quinault_4_NE,ND_Northgate_5_ESE,SD_Pierre_24_S,OH_Coshocton_8_NNE,AR_Batesville_8_WNW,TX_Bronte_11_NNE,FL_Everglades_City_5_NE,NM_Las_Cruces_20_N,TX_Panther_Junction_2_N,AL_Clanton_2_NE,AL_Gainesville_2_NE,AL_Greensboro_2_WNW,AL_Selma_6_SSE,NC_Durham_11_W,VA_Charlottesville_2_SSE,AL_Muscle_Shoals_2_N,MO_Joplin_24_N,MO_Salem_10_W,MN_Sandstone_6_W,SD_Aberdeen_35_WNW,MT_Dillon_18_WSW,WA_Spokane_17_SSW,UT_Brigham_City_28_WNW,WY_Sundance_8_NNW,CA_Yosemite_Village_12_W,MI_Gaylord_9_SSW,IN_Bedford_5_WNW,UT_Torrey_7_E,TX_Port_Aransas_32_NNE,FL_Sebring_23_SSE,AL_Brewton_3_NNE,AL_Thomasville_2_S,AL_Troy_2_W,MS_Holly_Springs_4_N,TX_Austin_33_NW,AZ_Yuma_27_ENE,CA_Fallbrook_5_NE,AZ_Williams_35_NNW,CA_Bodega_6_WSW,NV_Denio_52_WSW,MT_Lewistown_42_WSW,ND_Jamestown_38_WSW,CA_Santa_Barbara_11_W,OR_Coos_Bay_8_SW,AL_Highland_Home_2_S,AL_Talladega_10_NNE,AL_Northport_2_S,CO_Akron_A_4_E,CO_Eads_16_ENE,CO_Grand_Junction_9_W,CO_Saguache_2_WNW,CO_Stratton_24_N,AZ_Holbrook_17_ESE,NM_Carrizozo_1_W,NM_Reserve_1_W,UT_Tropic_9_SE,AK_Sand_Point_1_ENE,AK_Port_Alsworth_1_SW,CO_Rocky_Ford_1_ESE,CO_Center_A_4_SSW,NM_Taos_27_NW,AZ_Cameron_25_SSE,AZ_Heber_3_SE,NM_Clovis_7_N,AZ_Bowie_23_SSE,AZ_Coolidge_5_W,AZ_Camp_Verde_3_N,AZ_Phoenix_7_S,CO_Kim_9_WSW,CO_Springfield_6_WSW,NM_Clayton_3_ENE,NM_Mills_6_WSW,NM_Raton_26_ESE,NM_Santa_Fe_20_WNW,CO_Colorado_Springs_23_NW,CO_Genoa_35_N,CO_Woodland_Park_14_WSW,NM_Artesia_2_WNW,NM_Mountainair_2_WSW,NM_Socorro_17_WSW,CO_Buena_Vista_2_SSE,CO_Craig_30_N,CO_Eagle_13_SSE,CO_Meeker_15_W,CO_Rifle_23_NW,UT_Midway_3_NE,UT_Provo_22_E,AK_Kenai_29_ENE,AK_Red_Dog_Mine_3_SSW,AZ_Kayenta_16_WSW,AZ_Page_9_WSW,AZ_Tsaile_1_SSW,NM_Aztec_43_E,NM_Grants_2_S,NM_Vaughn_36_SSE,UT_Blanding_26_SSW,UT_Bluff_32_NW,UT_Cedar_City_18_SSE,UT_Delta_4_NE,UT_Mexican_Hat_10_NW,UT_Milford_42_WNW,UT_Monticello_24_NW,UT_St._George_15_NE,AZ_Ajo_29_S,AZ_Amado_23_W,AZ_Gila_Bend_3_ENE,AZ_Lake_Havasu_City_19_SE,NM_Hagerman_10_ESE,NM_Nageezi_18_SSW,NM_Ramah_9_SE,SA_Tiksi_4_SSE,AZ_Safford_5_NNE,AZ_Whiteriver_A_1_SW,NM_Elida_14_SW,NM_Las_Vegas_6_NE,OK_Goodwell_2_SE,AK_Tok_70_SE,AZ_Fredonia_7_SSE,AZ_Kingman_8_NE,AZ_Meadview_7_N,NM_Hachita_7_ESE,UT_Beaver_15_E,UT_Grantsville_12_WNW,UT_Manila_18_ESE,UT_Price_3_E,UT_Spanish_Valley_25_SW,UT_Vernal_23_SSE,NM_Pinon_8_SSE,AK_Gustavus_2_NE,AK_Metlakatla_6_S,AK_King_Salmon_42_SE,AK_Glennallen_64_N,AK_Ivotuk_1_NNE,AK_Deadhorse_3_S,AK_Ruby_44_ESE,AK_Denali_27_N,AK_Selawik_28_E,AK_Yakutat_3_SSE,OH_Wooster_3_SSE,AK_Cordova_14_ESE,AK_Toolik_Lake_5_ENE,AK_Bethel_87_WNW,AK_Aleknagik_1_NNE
22-01-2006 00:00,243.95,275.05,259.15,250.55,284.75,292.35,277.65,281.65,280.95,280.15,284.95,259.45,269.55,267.15,267.25,262.25,268.65,294.75,290.65,,,283.45,292.75,275.15,271.45,259.65,271.15,272.35,268.65,277.55,271.15,276.55,275.35,292.45,281.25,259.45,267.65,269.85,258.45,272.55,289.25,271.15,261.95,266.25,279.25,280.05,268.55,266.85,271.55,271.05,270.65,271.15,270.75,264.95,271.45,266.15,278.35,270.05,272.35,274.05,276.45,275.65,267.55,274.55,268.85,272.95,272.75,285.35,285.75,270.65,267.25,279.65,,281.15,274.65,280.75,278.65,277.55,269.95,272.15,268.35,256.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-01-2006 00:00,243.75,272.65,260.25,249.65,283.65,288.35,277.95,284.35,278.45,284.85,289.75,267.65,270.45,266.75,268.75,263.15,271.05,295.75,,294.15,294.15,280.45,293.65,275.95,270.55,260.55,273.35,270.65,267.85,276.95,272.95,277.75,276.45,288.15,278.25,264.45,269.05,269.15,266.55,272.65,284.85,274.15,271.35,272.55,280.45,280.35,274.95,268.45,275.15,275.35,274.15,271.05,270.75,266.15,273.45,267.55,280.35,271.55,273.45,274.85,276.25,275.35,268.95,277.55,273.65,274.25,273.85,282.15,287.15,274.95,270.15,280.15,285.15,278.15,274.85,281.15,280.95,278.65,268.25,276.55,271.35,260.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-01-2006 00:00,242.55,272.85,267.35,243.15,281.05,282.95,280.15,291.05,279.75,283.95,289.65,268.15,273.35,267.55,273.85,265.05,275.55,294.75,290.35,286.55,285.65,284.95,293.55,277.25,275.15,264.45,271.55,274.95,273.25,280.05,278.55,278.55,277.45,,281.15,264.65,268.95,272.15,270.05,277.75,282.45,278.35,269.25,270.55,280.65,281.15,273.05,274.05,277.35,275.25,277.15,270.95,271.25,266.95,273.85,269.35,281.55,269.05,273.95,278.05,280.75,279.05,271.55,278.35,266.95,273.95,273.75,286.85,287.25,274.55,272.25,277.55,287.25,281.05,277.15,283.65,280.35,279.65,274.35,273.65,271.95,257.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-01-2006 00:00,240.85,270.15,266.15,239.75,277.45,279.65,281.25,285.65,280.65,278.95,288.05,268.75,272.95,267.45,276.95,268.65,275.55,287.45,284.95,284.35,282.95,280.75,293.95,278.35,272.75,268.35,272.25,270.65,269.05,276.35,278.25,274.85,273.25,284.55,,268.15,271.35,268.55,263.25,273.45,281.85,281.75,271.85,277.05,276.65,276.65,278.05,274.55,275.35,274.45,279.85,273.25,273.35,270.25,277.95,271.35,282.45,271.45,274.55,278.65,279.35,278.25,267.85,279.55,270.05,276.25,276.15,281.85,282.35,277.15,271.95,274.05,287.35,284.75,277.65,284.15,279.25,278.45,269.75,268.35,270.05,255.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-01-2006 00:00,240.15,271.65,265.45,239.25,277.45,278.85,277.25,282.55,281.95,278.55,286.65,267.45,269.95,271.65,278.05,269.15,273.85,288.35,280.15,280.35,280.05,279.65,293.75,277.25,279.75,267.85,272.25,272.35,268.45,285.05,281.55,274.25,272.45,281.65,276.65,263.05,267.55,266.15,272.85,279.75,,274.25,271.55,274.65,275.15,274.25,277.05,274.05,282.65,282.85,279.55,270.15,270.05,266.15,277.95,274.85,280.35,264.05,269.15,283.05,283.05,280.85,260.15,274.65,271.35,273.05,273.05,277.95,279.45,276.85,277.55,272.65,292.25,286.25,280.55,283.05,275.45,277.15,272.65,264.15,274.75,260.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-01-2006 00:00,237.35,271.95,261.45,250.55,280.05,,279.45,284.05,280.65,278.25,286.95,265.75,270.45,270.55,276.85,267.15,272.75,289.35,281.55,283.65,282.35,279.25,293.55,277.15,282.95,267.15,273.35,277.85,274.35,283.45,277.25,280.25,276.95,286.75,283.05,262.05,265.75,277.05,271.25,283.05,283.95,270.45,271.25,272.15,274.55,274.05,273.85,273.95,282.25,283.05,279.35,269.15,268.95,264.65,276.45,271.05,279.95,263.45,268.35,279.25,283.25,283.25,267.45,276.45,271.95,272.05,271.65,278.85,277.55,274.55,278.15,278.05,293.65,286.65,280.55,285.85,275.35,276.85,277.45,269.95,273.15,266.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-01-2006 00:00,237.45,270.95,259.35,256.15,283.45,286.55,277.65,281.55,282.85,277.85,284.65,263.55,267.45,267.75,276.25,266.25,272.65,291.45,285.65,287.35,286.75,281.25,294.05,278.45,280.25,266.45,273.35,279.55,276.25,284.15,276.15,284.85,283.75,290.95,283.65,270.95,274.65,271.45,269.15,282.25,287.65,271.25,269.15,272.55,278.55,278.35,274.65,270.35,278.85,279.45,274.35,278.25,276.75,268.65,277.75,271.75,277.85,274.95,277.75,277.25,284.95,283.95,277.25,278.85,270.85,278.75,278.15,281.85,281.25,272.85,274.45,281.45,295.15,283.85,280.85,286.95,280.25,276.65,271.55,278.35,269.45,266.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-01-2006 00:00,244.75,271.25,262.05,246.05,283.85,286.35,279.75,283.85,284.65,277.45,285.15,263.35,271.05,270.95,274.05,267.15,271.95,292.25,289.95,287.65,288.25,287.25,293.35,280.75,277.45,266.45,276.25,278.25,278.55,279.45,274.75,284.85,283.85,289.85,286.55,266.75,272.85,273.05,269.85,278.65,285.35,271.25,269.65,269.75,281.75,281.15,273.95,268.65,276.85,275.65,274.35,275.75,274.85,271.55,277.25,274.05,279.35,275.25,274.95,277.15,280.15,279.65,276.45,280.15,272.25,277.45,277.05,285.35,286.75,273.75,272.75,282.55,294.45,283.85,280.55,287.05,284.45,276.75,274.05,280.65,270.65,267.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-01-2006 00:00,249.95,271.35,259.65,238.85,280.45,283.45,281.85,286.85,284.25,,285.65,267.75,273.15,272.95,274.95,269.15,271.95,293.55,290.85,289.25,289.45,285.65,293.65,282.35,274.65,270.35,279.55,274.55,273.95,277.35,274.65,280.05,278.25,288.05,280.55,264.65,269.15,269.75,266.55,275.15,282.25,274.35,272.85,272.75,279.55,279.65,273.05,272.05,274.55,272.95,274.75,272.45,272.45,272.15,277.25,279.05,281.85,278.25,281.85,275.85,278.95,277.85,277.05,279.65,272.85,279.25,279.25,288.55,288.45,272.55,271.55,279.75,294.25,282.85,277.45,285.65,283.75,277.15,269.95,278.65,273.55,270.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-01-2006 00:00,249.15,274.55,256.15,233.45,277.35,280.15,284.35,285.55,280.75,,288.95,269.55,274.95,274.35,280.65,271.75,276.85,284.95,285.45,281.85,281.55,281.85,293.95,282.35,277.95,268.55,274.75,273.75,272.05,280.65,280.85,278.05,274.95,283.25,280.15,267.45,269.15,267.65,269.75,277.55,279.85,271.85,272.35,273.25,276.15,274.55,273.05,273.55,279.85,279.95,278.45,271.25,271.15,271.75,278.65,274.75,283.65,274.15,275.05,283.65,282.05,280.55,272.85,276.35,269.15,275.35,275.35,282.05,283.25,272.85,273.05,272.75,290.05,287.65,283.65,284.35,280.15,276.35,269.85,272.15,275.35,269.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-02-2006 00:00,244.35,274.95,259.25,237.45,278.55,280.75,280.55,285.65,285.45,,288.05,269.55,274.25,275.25,276.35,270.95,275.25,286.05,282.05,281.75,281.05,279.45,294.05,282.15,278.85,270.25,278.55,277.05,274.55,278.25,275.95,281.35,278.95,288.45,282.45,266.55,270.15,271.65,266.25,279.85,282.05,272.25,272.65,273.75,275.85,275.45,274.05,273.25,278.05,277.35,276.55,274.25,273.95,270.45,279.55,278.65,283.35,272.55,273.95,278.35,283.75,283.35,272.15,280.25,274.25,276.05,275.95,281.25,281.05,275.25,274.75,275.45,294.85,285.95,282.85,288.95,276.35,277.05,273.95,271.45,274.95,270.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-02-2006 00:00,242.75,273.25,261.55,,282.05,285.15,283.15,286.85,286.65,281.65,288.45,264.65,273.75,274.75,274.55,269.75,273.05,290.55,286.35,284.75,284.05,280.15,293.05,280.65,282.05,268.05,276.95,274.25,273.25,281.15,276.65,282.75,282.25,292.05,285.95,262.35,267.55,273.25,263.45,280.75,286.45,273.25,272.05,270.15,276.75,276.75,271.95,271.35,280.05,279.65,274.95,273.45,273.05,274.15,283.05,275.45,283.05,276.55,276.25,278.25,285.55,285.25,274.95,278.65,274.95,275.45,275.45,282.55,284.75,273.35,276.15,278.65,294.95,287.25,283.85,289.55,280.55,277.05,275.05,279.25,273.95,267.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-02-2006 00:00,252.05,270.25,255.65,,283.15,285.95,283.45,287.55,282.95,283.75,289.55,263.75,270.45,272.95,274.35,266.95,272.95,292.05,289.95,290.45,290.65,287.65,291.55,277.65,270.65,268.85,278.05,277.85,275.45,275.15,275.75,282.45,282.25,288.95,281.75,271.85,276.75,272.85,255.55,272.45,285.65,273.05,266.25,267.75,284.05,282.95,269.75,271.85,272.15,272.35,271.35,278.15,278.35,269.05,280.05,273.55,285.25,277.95,282.25,277.75,280.35,278.95,274.15,281.15,275.25,280.65,280.15,290.55,288.45,271.15,266.95,282.15,295.15,283.25,277.25,282.55,287.55,278.35,271.55,276.55,272.75,266.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-02-2006 00:00,258.95,269.05,264.05,,276.85,277.55,283.35,289.65,283.25,281.05,288.45,268.15,274.45,273.35,275.15,270.55,271.25,288.35,287.95,284.45,283.55,281.85,291.75,277.15,266.15,267.45,277.35,270.25,269.55,271.25,274.15,273.85,275.15,283.35,278.15,274.45,277.25,269.95,255.05,268.35,276.95,275.65,268.75,269.85,279.05,279.35,271.15,269.45,269.35,269.25,273.05,277.45,276.65,271.65,278.45,278.45,283.65,277.15,277.55,277.05,275.95,274.55,272.95,279.75,273.05,278.05,278.15,285.05,286.55,269.95,264.55,274.05,288.45,281.55,277.45,281.25,285.35,278.35,266.65,274.45,273.75,265.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-02-2006 00:00,266.65,273.65,265.05,,273.35,276.55,284.95,288.95,282.15,282.55,291.85,265.05,270.95,271.15,276.25,269.15,272.95,283.95,280.25,279.65,278.45,276.15,292.25,276.05,267.15,265.75,271.25,269.25,269.75,270.85,273.95,271.25,267.85,282.35,277.35,275.25,279.75,267.85,257.05,267.75,276.95,271.65,274.45,273.15,273.15,271.95,271.35,271.15,269.25,268.85,269.15,280.55,279.25,269.45,282.65,270.15,282.85,275.15,278.95,280.55,279.45,278.05,269.15,277.05,269.05,281.85,281.75,278.75,279.85,271.35,265.95,270.65,291.95,289.05,283.75,284.75,279.95,276.55,267.55,267.45,271.15,261.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-02-2006 00:00,272.35,276.15,268.85,,274.55,282.55,279.45,288.45,281.35,282.85,288.85,263.35,270.45,269.05,271.75,266.35,271.65,284.55,281.15,283.55,282.45,274.65,292.65,280.15,268.45,262.95,271.55,270.05,269.35,272.55,273.25,273.35,270.75,288.65,278.05,270.55,274.15,267.05,257.55,270.35,286.25,272.05,268.05,268.45,274.25,273.15,270.25,270.25,271.35,269.65,271.95,274.55,274.15,267.35,274.15,269.65,281.85,270.45,273.75,275.45,276.45,276.15,266.15,278.55,270.85,276.25,276.25,277.25,281.75,268.55,266.35,272.25,292.45,280.45,275.05,284.25,278.45,278.55,267.05,266.25,271.55,257.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-02-2006 00:00,269.85,275.05,265.45,254.35,275.45,278.15,279.25,289.75,283.55,288.35,287.45,267.95,275.15,272.75,271.55,269.65,274.65,290.45,281.85,283.35,282.15,280.55,292.65,279.45,272.95,263.85,272.05,270.15,268.15,272.85,274.35,273.75,271.85,281.55,277.55,264.55,268.35,267.45,260.45,274.15,277.95,276.05,264.45,263.15,275.65,273.85,268.25,273.25,274.05,273.35,273.45,270.35,270.35,270.25,275.15,274.85,284.35,268.95,273.25,275.45,276.15,275.35,266.75,278.95,271.15,273.95,273.85,280.05,279.95,267.85,267.75,271.05,287.05,279.95,277.05,279.85,275.75,278.25,266.65,266.15,274.95,259.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-02-2006 00:00,264.25,274.35,271.55,252.65,274.85,278.35,285.05,293.85,283.95,288.75,291.15,272.15,277.05,274.65,275.35,271.35,279.65,284.45,281.45,279.05,278.65,276.95,292.25,276.65,266.35,266.65,272.15,270.65,266.85,270.15,272.35,274.45,272.95,281.55,280.25,261.45,264.85,264.95,255.25,269.65,278.85,275.65,269.55,268.45,275.65,272.75,268.75,275.85,267.95,268.05,269.45,268.35,268.15,271.45,277.35,276.75,289.15,264.75,268.85,279.25,276.55,275.55,262.45,279.55,272.15,270.75,270.25,278.35,279.45,269.75,264.65,273.05,287.15,284.65,278.95,284.65,274.05,278.25,265.75,265.05,279.05,259.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-02-2006 00:00,270.55,277.25,271.55,245.15,273.65,277.05,284.45,288.25,282.95,287.05,294.25,266.15,278.05,274.55,279.05,271.15,275.35,285.55,281.45,278.95,278.25,277.65,291.65,276.15,265.45,265.25,273.85,267.45,266.25,272.55,275.05,269.55,270.35,283.85,276.75,257.05,264.05,263.15,263.25,267.05,276.65,267.75,272.55,270.55,271.85,270.65,272.05,271.05,270.95,270.05,271.65,267.55,267.55,272.75,275.75,276.45,289.15,264.55,269.25,279.95,277.25,276.05,261.85,276.25,274.95,270.65,270.35,277.35,278.55,272.45,267.65,269.05,289.85,284.45,277.15,284.95,274.15,278.05,265.55,262.75,272.85,262.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-02-2006 00:00,274.75,280.35,271.55,247.85,275.85,278.45,282.05,286.65,283.75,287.05,295.25,256.15,268.15,264.45,266.85,262.95,264.05,285.15,280.15,279.35,278.55,276.65,290.75,275.45,271.05,261.05,269.75,272.65,272.65,274.55,270.95,274.55,273.75,286.25,276.75,254.35,261.65,261.25,265.05,273.45,278.65,264.15,263.75,263.65,273.55,273.15,265.75,266.45,271.95,272.95,265.85,264.25,263.85,268.65,278.05,268.45,287.05,265.95,266.75,270.75,277.65,277.15,262.45,272.75,269.05,268.55,268.05,277.45,278.35,266.85,269.05,272.15,294.75,280.25,278.05,282.25,274.75,280.15,269.35,267.25,261.65,255.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-02-2006 00:00,278.05,282.75,266.45,254.25,275.25,278.05,280.15,287.05,284.15,287.25,291.55,259.65,266.05,264.95,266.55,260.15,267.75,288.75,283.65,282.15,281.05,276.75,291.65,277.05,266.85,260.25,268.45,273.25,271.05,267.05,268.95,273.05,273.75,279.55,275.05,253.75,261.85,269.45,260.75,268.55,277.55,272.15,264.35,265.35,274.65,273.35,266.05,266.35,266.25,264.75,267.25,265.05,264.75,263.25,270.75,268.15,283.75,265.65,268.25,269.45,269.95,269.65,261.85,274.15,267.85,270.15,270.35,280.05,282.85,265.15,264.65,271.95,283.95,275.25,269.45,277.25,278.65,278.85,267.55,268.45,265.35,251.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
